Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-06-22,145.77,146.7,145.1199,145.63,19106294.0,0.0,1.0,34.86038918942311,35.082795459205386,34.704920032449486,34.82690867569244,76425176.0
2017-06-21,145.52,146.0693,144.61,145.87,21265751.0,0.0,1.0,34.8006025577612,34.93196574484873,34.58297921851187,34.88430384208787,85063004.0
2017-06-20,146.87,146.87,144.94,145.01,24900073.0,0.0,1.0,35.12345036873548,35.12345036873548,34.661897572305584,34.67863782917091,99600292.0
2017-06-19,143.66,146.74,143.66,146.34,32541404.0,0.0,1.0,34.35579001819663,35.092361320271294,34.35579001819663,34.996702709612244,130165616.0
2017-06-16,143.78,144.5,142.2,142.27,50361093.0,0.0,1.0,34.38448760139435,34.55667310058063,34.006636089291106,34.02337634615645,201444372.0
2017-06-15,143.32,144.4798,142.21,144.29,32165373.0,0.0,1.0,34.27448019913644,34.551842340742354,34.00902755455759,34.506452329984626,128661492.0
2017-06-14,147.5,147.5,143.84,145.16,31531232.0,0.0,1.0,35.27411268052348,35.27411268052348,34.3988363929932,34.71450980816806,126124928.0
2017-06-13,147.16,147.45,145.15,146.59,34165445.0,0.0,1.0,35.19280286146329,35.262155354191094,34.71211834290158,35.05648934127415,136661780.0
2017-06-12,145.74,146.09,142.51,145.42,72307330.0,0.0,1.0,34.85321479362368,34.93691607795034,34.08077151255187,34.77668790509644,289229320.0
2017-06-09,155.19,155.19,146.02,148.98,64882657.0,0.0,1.0,37.11314947044365,37.11314947044365,34.92017582108501,35.62804953996195,259530628.0
2017-06-08,155.25,155.54,154.4,154.99,21250798.0,0.0,1.0,37.12749826204251,37.19685075477032,36.924223714392035,37.06532016511413,85003192.0
2017-06-07,155.02,155.98,154.48,155.37,21069647.0,0.0,1.0,37.07249456091356,37.30207522649527,36.943355436523845,37.15619584524023,84278588.0
2017-06-06,153.9,155.81,153.78,154.45,26624926.0,0.0,1.0,36.80465045106823,37.26142031696518,36.775952867870515,36.93618104072441,106499704.0
2017-06-05,154.34,154.45,153.46,153.93,25331662.0,0.0,1.0,36.90987492279318,36.93618104072441,36.69942597934328,36.81182484686766,101326648.0
2017-06-02,153.58,155.45,152.89,155.45,27770715.0,0.0,1.0,36.72812356254099,37.17532756737203,36.563112459154134,37.17532756737203,111082860.0
2017-06-01,153.17,153.33,152.22,153.18,16404088.0,0.0,1.0,36.630073486615466,36.66833693087909,36.402884286300235,36.63246495188194,65616352.0
2017-05-31,153.97,154.17,152.38,152.76,24451164.0,0.0,1.0,36.82139070793356,36.86922001326308,36.44114773056385,36.532023410689945,97804656.0
2017-05-30,153.42,154.43,153.33,153.67,20126851.0,0.0,1.0,36.689860118277366,36.931398110191466,36.66833693087909,36.749646749939274,80507404.0
2017-05-26,154.0,154.24,153.31,153.61,21927637.0,0.0,1.0,36.82856510373299,36.88596027012842,36.66355400034614,36.735297958340425,87710548.0
2017-05-25,153.73,154.35,153.03,153.87,19235598.0,0.0,1.0,36.76399554153813,36.912266388059656,36.5965929728848,36.7974760552688,76942392.0
2017-05-24,153.84,154.17,152.67,153.34,19219154.0,0.0,1.0,36.79030165946937,36.86922001326308,36.51050022329166,36.67072839614556,76876616.0
2017-05-23,154.9,154.9,153.31,153.8,19918871.0,0.0,1.0,37.04379697771585,37.04379697771585,36.66355400034614,36.78073579840347,79675484.0
2017-05-22,154.0,154.58,152.91,153.99,22966437.0,0.0,1.0,36.82856510373299,36.96727008918861,36.56789538968709,36.826173638466514,91865748.0
2017-05-19,153.38,153.98,152.63,153.06,26960788.0,0.0,1.0,36.680294257211465,36.82378217320004,36.500934362225756,36.60376736868423,107843152.0
2017-05-18,151.27,153.34,151.13,152.54,33568215.0,0.0,1.0,36.175695085985,36.67072839614556,36.14221457225433,36.47941117482747,134272860.0
2017-05-17,153.6,154.57,149.71,150.25,50767678.0,0.0,1.0,36.73290649307394,36.96487862392213,35.80262650441472,35.93176562880443,203070712.0
2017-05-16,155.94,156.06,154.72,155.47,20048478.0,0.0,1.0,37.29250936542937,37.32120694862708,37.000750602919275,37.180110497904984,80193912.0
2017-05-15,156.01,156.65,155.05,155.7,26009719.0,0.0,1.0,37.3092496222947,37.462303399349175,37.07966895671299,37.23511419903394,104038876.0
2017-05-12,154.7,156.42,154.67,156.1,32527017.0,0.0,1.0,36.99596767238632,37.40729969822022,36.98879327658689,37.33077280969298,130108068.0
2017-05-11,152.45,154.07,152.31,153.95,27255058.0,0.63,1.0,36.45788798742918,36.845305360598324,36.424407473698516,36.816607777400606,109020232.0
2017-05-10,153.63,153.94,152.11,153.26,25805692.0,0.0,1.0,36.59034450020737,36.66417778013359,36.228323256698204,36.50222090803738,103222768.0
2017-05-09,153.87,154.88,153.45,153.99,39130363.0,0.0,1.0,36.647505749182514,36.88805933861953,36.547473563476025,36.67608637367008,156521452.0
2017-05-08,149.03,153.7,149.03,153.01,48752413.0,0.0,1.0,35.494753894850646,36.60701653115846,35.494753894850646,36.44267794035495,195009652.0
2017-05-05,146.76,148.98,146.76,148.96,27327725.0,0.0,1.0,34.95410374829417,35.482845301314164,34.95410374829417,35.47808186389957,109310900.0
2017-05-04,146.52,147.14,145.81,146.53,23371872.0,0.0,1.0,34.896942499319046,35.04460905917147,34.72784047110094,34.899324218026344,93487488.0
2017-05-03,145.59,147.49,144.27,147.06,45697034.0,0.0,1.0,34.6754426595404,35.127969213926875,34.36105579017717,35.025555309513095,182788136.0
2017-05-02,147.54,148.09,146.84,147.51,45352194.0,0.0,1.0,35.13987780746336,35.27087233636471,34.973157497952556,35.13273265134147,181408776.0
2017-05-01,145.1,147.2,144.96,146.58,33602943.0,0.0,1.0,34.558738442882834,35.05889937141525,34.52539438098068,34.91123281156283,134411772.0
2017-04-28,144.09,144.3,143.27,143.65,20860358.0,0.0,1.0,34.31818485344582,34.36820094629906,34.122883919447446,34.213389230324736,83441432.0
2017-04-27,143.9225,144.16,143.31,143.79,14246347.0,0.0,1.0,34.27829106509859,34.3348568843969,34.13241079427663,34.2467332922269,56985388.0
2017-04-26,144.47,144.6,143.3762,143.68,20041241.0,0.0,1.0,34.40869016432311,34.43965250751798,34.14817777211894,34.22053438644663,80164964.0
2017-04-25,143.91,144.9,143.87,144.53,18871501.0,0.0,1.0,34.27531391671447,34.51110406873689,34.265787041885275,34.4229804765669,75486004.0
2017-04-24,143.5,143.95,143.18,143.64,17116599.0,0.0,1.0,34.17766344971528,34.28484079154365,34.10144845108177,34.21100751161744,68466396.0
2017-04-21,142.44,142.68,141.85,142.27,17320928.0,0.0,1.0,33.92520126674177,33.98236251571691,33.784679863011235,33.884712048717724,69283712.0
2017-04-20,141.22,142.92,141.16,142.44,23319562.0,0.0,1.0,33.63463158445151,34.039523764692035,33.620341272207725,33.92520126674177,93278248.0
2017-04-19,141.88,142.0,140.45,140.68,17328375.0,0.0,1.0,33.79182501913313,33.820405643620695,33.45123924398962,33.50601877425746,69313500.0
2017-04-18,141.41,142.04,141.11,141.2,14697544.0,0.0,1.0,33.67988423989016,33.82993251844988,33.60843267867124,33.629868147036916,58790176.0
2017-04-17,141.48,141.88,140.87,141.83,16582094.0,0.0,1.0,33.696556270841235,33.79182501913313,33.55127142969611,33.779916425596646,66328376.0
2017-04-13,141.91,142.38,141.05,141.05,17822880.0,0.0,1.0,33.79897017525502,33.910910954497986,33.59414236642746,33.59414236642746,71291520.0
2017-04-12,141.6,142.15,141.01,141.8,20350000.0,0.0,1.0,33.7251368953288,33.856131424230156,33.584615491598264,33.77277126947475,81400000.0
2017-04-11,142.94,143.35,140.06,141.63,30379376.0,0.0,1.0,34.04428720210664,34.14193766910582,33.35835221440503,33.732282051450696,121517504.0
2017-04-10,143.6,143.8792,142.9,143.17,18933397.0,0.0,1.0,34.201480636788254,34.26797822309599,34.034760327277446,34.09906673237447,75733588.0
2017-04-07,143.73,144.18,143.27,143.34,16658543.0,0.0,1.0,34.23244297998311,34.339620321811495,34.122883919447446,34.139555950398524,66634172.0
